tweet_id,timestamp,source,name,image_url,total_image,predicted1_as,p1_confidence,p1_dog,likes_count,retweet_count,tweet_url,dog_stage,rating
812372279581671427,2016-12-23 19:00:19+00:00,Twitter for iPhone,Moe,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,Golden Retriever,0.7848729999999999,True,13993.0,3761.0,https://twitter.com/dog_rates/status/812372279581671427,,1.3
811985624773361665,2016-12-22 17:23:53+00:00,Twitter for iPhone,Ted,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1,Staffordshire Bullterrier,0.6105729999999999,True,7433.0,1440.0,https://twitter.com/dog_rates/status/811985624773361665,,1.1
811744202451197953,2016-12-22 01:24:33+00:00,Twitter for iPhone,Halo,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,Pekinese,0.386082,True,7726.0,1638.0,https://twitter.com/dog_rates/status/811744202451197953,,1.3
811627233043480576,2016-12-21 17:39:46+00:00,Twitter for iPhone,Augie,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,Beagle,0.39628,True,13082.0,3161.0,https://twitter.com/dog_rates/status/811627233043480576,,1.0
811386762094317568,2016-12-21 01:44:13+00:00,Twitter for iPhone,Craig,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,Pembroke,0.804177,True,21443.0,6554.0,https://twitter.com/dog_rates/status/811386762094317568,pupper,1.1
810984652412424192,2016-12-19 23:06:23+00:00,Twitter for iPhone,Sam,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1,Golden Retriever,0.8713420000000001,True,5469.0,1471.0,https://twitter.com/dog_rates/status/810984652412424192,,3.4285714285714284
810896069567610880,2016-12-19 17:14:23+00:00,Twitter for iPhone,Hunter,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,Flat-Coated Retriever,0.8208040000000001,True,9242.0,1815.0,https://twitter.com/dog_rates/status/810896069567610880,,1.1
810657578271330305,2016-12-19 01:26:42+00:00,Twitter for iPhone,Pavlov,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1,Malamute,0.753521,True,11239.0,2725.0,https://twitter.com/dog_rates/status/810657578271330305,,1.1
810284430598270976,2016-12-18 00:43:57+00:00,Twitter for iPhone,Phil,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,Malamute,0.620768,True,36132.0,11616.0,https://twitter.com/dog_rates/status/810284430598270976,,1.3
810254108431155201,2016-12-17 22:43:27+00:00,Twitter for iPhone,Gus,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1,Staffordshire Bullterrier,0.292556,True,15063.0,3459.0,https://twitter.com/dog_rates/status/810254108431155201,,1.2
809920764300447744,2016-12-17 00:38:52+00:00,Twitter for iPhone,,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,Norwich Terrier,0.397163,True,15901.0,4042.0,https://twitter.com/dog_rates/status/809920764300447744,,1.0
809808892968534016,2016-12-16 17:14:20+00:00,Twitter for iPhone,Maximus,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador Retriever,0.8616510000000001,True,,5034.0,https://twitter.com/dog_rates/status/809808892968534016,,1.2
809448704142938112,2016-12-15 17:23:04+00:00,Twitter for iPhone,,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater Swiss Mountain Dog,0.375415,True,7110.0,1503.0,https://twitter.com/dog_rates/status/809448704142938112,,1.2
809220051211603969,2016-12-15 02:14:29+00:00,Twitter for iPhone,Kyro,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,Pomeranian,0.8195110000000001,True,20420.0,5762.0,https://twitter.com/dog_rates/status/809220051211603969,,1.2
809084759137812480,2016-12-14 17:16:53+00:00,Twitter for iPhone,Wallace,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,Vizsla,0.911412,True,13568.0,3617.0,https://twitter.com/dog_rates/status/809084759137812480,,1.1
808838249661788160,2016-12-14 00:57:20+00:00,Twitter for iPhone,Ito,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler,0.36953,True,10356.0,3126.0,https://twitter.com/dog_rates/status/808838249661788160,,1.3
808733504066486276,2016-12-13 18:01:07+00:00,Twitter for iPhone,,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1,Seat Belt,0.779137,False,8106.0,2229.0,https://twitter.com/dog_rates/status/808733504066486276,pupper,1.2
808501579447930884,2016-12-13 02:39:32+00:00,Twitter for iPhone,Koda,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,Airedale,0.4542390000000001,True,11586.0,2681.0,https://twitter.com/dog_rates/status/808501579447930884,,1.2
808134635716833280,2016-12-12 02:21:26+00:00,Twitter for iPhone,Milo,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,Cocker Spaniel,0.74022,True,,6099.0,https://twitter.com/dog_rates/status/808134635716833280,,1.3
808001312164028416,2016-12-11 17:31:39+00:00,Twitter for iPhone,Cooper,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador Retriever,0.730959,True,12859.0,3629.0,https://twitter.com/dog_rates/status/808001312164028416,,1.2
807621403335917568,2016-12-10 16:22:02+00:00,Twitter for iPhone,Ollie,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,Golden Retriever,0.873233,True,14941.0,3734.0,https://twitter.com/dog_rates/status/807621403335917568,pupper,1.4
807106840509214720,2016-12-09 06:17:20+00:00,Twitter for iPhone,Stephan,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua,0.50537,True,121361.0,57094.0,https://twitter.com/dog_rates/status/807106840509214720,,1.3
807059379405148160,2016-12-09 03:08:45+00:00,Twitter for iPhone,Cali,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,Seat Belt,0.474292,False,,7552.0,https://twitter.com/dog_rates/status/807059379405148160,,1.2
807010152071229440,2016-12-08 23:53:08+00:00,Twitter for iPhone,Lennon,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,Golden Retriever,0.610807,True,13392.0,3965.0,https://twitter.com/dog_rates/status/807010152071229440,,1.2
806629075125202948,2016-12-07 22:38:52+00:00,Twitter for iPhone,,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,Arabian Camel,0.366248,False,76696.0,35707.0,https://twitter.com/dog_rates/status/806629075125202948,,1.3
806542213899489280,2016-12-07 16:53:43+00:00,Twitter for iPhone,Waffles,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,Vizsla,0.938617,True,10484.0,2424.0,https://twitter.com/dog_rates/status/806542213899489280,,1.1
806242860592926720,2016-12-06 21:04:11+00:00,Twitter for iPhone,Dave,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,0.593858,True,,11974.0,https://twitter.com/dog_rates/status/806242860592926720,,1.2
806219024703037440,2016-12-06 19:29:28+00:00,Twitter for iPhone,incredibly,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,Chow,0.835102,True,6588.0,1225.0,https://twitter.com/dog_rates/status/806219024703037440,,1.1
805958939288408065,2016-12-06 02:15:59+00:00,Twitter for iPhone,Penny,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,Irish Setter,0.574557,True,,5510.0,https://twitter.com/dog_rates/status/805958939288408065,,1.0
805932879469572096,2016-12-06 00:32:26+00:00,Twitter for iPhone,Major,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian Elkhound,0.657967,True,8496.0,1970.0,https://twitter.com/dog_rates/status/805932879469572096,,1.2
805826884734976000,2016-12-05 17:31:15+00:00,Twitter for iPhone,Duke,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian Husky,0.248926,True,6734.0,1882.0,https://twitter.com/dog_rates/status/805826884734976000,,1.2
805520635690676224,2016-12-04 21:14:20+00:00,Twitter for iPhone,Zeke,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,Malinois,0.643147,True,5891.0,1710.0,https://twitter.com/dog_rates/status/805520635690676224,,1.3
805487436403003392,2016-12-04 19:02:24+00:00,Twitter for iPhone,Sansa,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3,Shield,0.58783,False,9002.0,2590.0,https://twitter.com/dog_rates/status/805487436403003392,,1.2
805207613751304193,2016-12-04 00:30:29+00:00,Twitter for iPhone,Shooter,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,Pembroke,0.244705,True,8017.0,1765.0,https://twitter.com/dog_rates/status/805207613751304193,,1.2
804738756058218496,2016-12-02 17:27:25+00:00,Twitter for iPhone,Django,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan Mastiff,0.91579,True,14039.0,3933.0,https://twitter.com/dog_rates/status/804738756058218496,,1.2
804413760345620481,2016-12-01 19:56:00+00:00,Twitter for iPhone,Rusty,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,Chow,0.0903414,True,,3325.0,https://twitter.com/dog_rates/status/804413760345620481,,1.3
804026241225523202,2016-11-30 18:16:08+00:00,Twitter for iPhone,Bo,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1,Web Site,0.492709,False,45642.0,16625.0,https://twitter.com/dog_rates/status/804026241225523202,,1.3
803773340896923648,2016-11-30 01:31:12+00:00,Twitter for iPhone,Diogi,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,Miniature Pinscher,0.817066,True,10315.0,2826.0,https://twitter.com/dog_rates/status/803773340896923648,puppo,1.2
803692223237865472,2016-11-29 20:08:52+00:00,Twitter for iPhone,,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,1,Lakeland Terrier,0.530104,True,,7633.0,https://twitter.com/dog_rates/status/803692223237865472,,1.3
803638050916102144,2016-11-29 16:33:36+00:00,Twitter for iPhone,,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,Labrador Retriever,0.372776,True,11238.0,4261.0,https://twitter.com/dog_rates/status/803638050916102144,pupper,1.3
803380650405482500,2016-11-28 23:30:47+00:00,Twitter for iPhone,Sonny,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1,Bookcase,0.890601,False,7968.0,1919.0,https://twitter.com/dog_rates/status/803380650405482500,,1.2
803276597545603072,2016-11-28 16:37:19+00:00,Twitter for iPhone,Winston,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,Pembroke,0.457086,True,10289.0,2525.0,https://twitter.com/dog_rates/status/803276597545603072,,1.1
802952499103731712,2016-11-27 19:09:28+00:00,Twitter for iPhone,Marley,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,Chow,0.944032,True,9259.0,2069.0,https://twitter.com/dog_rates/status/802952499103731712,,1.2
802624713319034886,2016-11-26 21:26:58+00:00,Twitter for iPhone,,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,Cocker Spaniel,0.253442,True,,2989.0,https://twitter.com/dog_rates/status/802624713319034886,,1.2
802572683846291456,2016-11-26 18:00:13+00:00,Twitter for iPhone,Winnie,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,Golden Retriever,0.610171,True,9163.0,2582.0,https://twitter.com/dog_rates/status/802572683846291456,,1.2
802323869084381190,2016-11-26 01:31:31+00:00,Twitter for iPhone,Severus,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,4,Home Theater,0.765069,False,16633.0,6001.0,https://twitter.com/dog_rates/status/802323869084381190,,1.3
802239329049477120,2016-11-25 19:55:35+00:00,Twitter for iPhone,Loki,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,Eskimo Dog,0.482498,True,9305.0,2697.0,https://twitter.com/dog_rates/status/802239329049477120,puppo,1.2
801958328846974976,2016-11-25 01:18:59+00:00,Twitter for iPhone,Ronnie,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,Staffordshire Bullterrier,0.327887,True,7937.0,1758.0,https://twitter.com/dog_rates/status/801958328846974976,,1.2
801538201127157760,2016-11-23 21:29:33+00:00,Twitter for iPhone,Wallace,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,Pembroke,0.550506,True,8426.0,2123.0,https://twitter.com/dog_rates/status/801538201127157760,,1.2
801285448605831168,2016-11-23 04:45:12+00:00,Twitter for iPhone,,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,Minivan,0.789376,False,6207.0,848.0,https://twitter.com/dog_rates/status/801285448605831168,,1.0
801167903437357056,2016-11-22 20:58:07+00:00,Twitter for iPhone,Milo,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,Cocker Spaniel,0.74022,True,25126.0,6099.0,https://twitter.com/dog_rates/status/801167903437357056,,1.3
800751577355128832,2016-11-21 17:23:47+00:00,Twitter for iPhone,Mauve,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,Cocker Spaniel,0.771984,True,10829.0,2876.0,https://twitter.com/dog_rates/status/800751577355128832,,1.2
800513324630806528,2016-11-21 01:37:04+00:00,Twitter for iPhone,Chef,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,Pembroke,0.8289040000000001,True,13486.0,3076.0,https://twitter.com/dog_rates/status/800513324630806528,,1.1
800459316964663297,2016-11-20 22:02:27+00:00,Twitter for iPhone,,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1,Teddy,0.31192800000000004,False,9750.0,2235.0,https://twitter.com/dog_rates/status/800459316964663297,pupper,1.2
800443802682937345,2016-11-20 21:00:48+00:00,Twitter for iPhone,Sampson,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,Mousetrap,0.777468,False,,4441.0,https://twitter.com/dog_rates/status/800443802682937345,pupper,1.1
800388270626521089,2016-11-20 17:20:08+00:00,Twitter for iPhone,Doc,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,Golden Retriever,0.35986,True,11455.0,2886.0,https://twitter.com/dog_rates/status/800388270626521089,floofer,1.2
800141422401830912,2016-11-20 00:59:15+00:00,Twitter for iPhone,Peaches,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,Golden Retriever,0.938048,True,15689.0,2618.0,https://twitter.com/dog_rates/status/800141422401830912,,1.3
800018252395122689,2016-11-19 16:49:49+00:00,Twitter for iPhone,,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1,Vacuum,0.289485,False,29109.0,13555.0,https://twitter.com/dog_rates/status/800018252395122689,doggo,1.1
799774291445383169,2016-11-19 00:40:24+00:00,Twitter for iPhone,Tucker,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,Chow,0.316565,True,,4823.0,https://twitter.com/dog_rates/status/799774291445383169,,1.3
799757965289017345,2016-11-18 23:35:32+00:00,Twitter for iPhone,Sobe,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,Border Collie,0.442534,True,8613.0,2220.0,https://twitter.com/dog_rates/status/799757965289017345,doggo,1.3
799422933579902976,2016-11-18 01:24:14+00:00,Twitter for iPhone,Longfellow,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,Miniature Pinscher,0.58363,True,8264.0,1978.0,https://twitter.com/dog_rates/status/799422933579902976,,1.2
799297110730567681,2016-11-17 17:04:16+00:00,Twitter for iPhone,Jeffrey,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,Malamute,0.985028,True,10158.0,2842.0,https://twitter.com/dog_rates/status/799297110730567681,,1.1
799063482566066176,2016-11-17 01:35:54+00:00,Twitter for iPhone,Mister,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,Norfolk Terrier,0.334436,True,8277.0,2533.0,https://twitter.com/dog_rates/status/799063482566066176,,1.1
798933969379225600,2016-11-16 17:01:16+00:00,Twitter for iPhone,Iroh,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,Siberian Husky,0.703224,True,13436.0,4602.0,https://twitter.com/dog_rates/status/798933969379225600,,1.2
798925684722855936,2016-11-16 16:28:21+00:00,Twitter for iPhone,Shadow,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,West Highland White Terrier,0.539463,True,7674.0,1479.0,https://twitter.com/dog_rates/status/798925684722855936,,1.1
798697898615730177,2016-11-16 01:23:12+00:00,Twitter for iPhone,Stubert,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1,Labrador Retriever,0.8686709999999999,True,,6683.0,https://twitter.com/dog_rates/status/798697898615730177,,1.0
798694562394996736,2016-11-16 01:09:57+00:00,Twitter for iPhone,,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1,Chihuahua,0.615163,True,,5107.0,https://twitter.com/dog_rates/status/798694562394996736,,1.2
798673117451325440,2016-11-15 23:44:44+00:00,Twitter for iPhone,,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,1,Dough,0.806757,False,,5705.0,https://twitter.com/dog_rates/status/798673117451325440,,1.3
798665375516884993,2016-11-15 23:13:58+00:00,Twitter for iPhone,Lola,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,1,Chow,0.243529,True,,4019.0,https://twitter.com/dog_rates/status/798665375516884993,,1.0
798644042770751489,2016-11-15 21:49:12+00:00,Twitter for iPhone,Paull,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,1,English Springer,0.403698,True,,1907.0,https://twitter.com/dog_rates/status/798644042770751489,,1.0
798628517273620480,2016-11-15 20:47:30+00:00,Twitter for iPhone,,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,1,Beagle,0.636169,True,,2030.0,https://twitter.com/dog_rates/status/798628517273620480,,1.2
798340744599797760,2016-11-15 01:44:00+00:00,Twitter for iPhone,Davey,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,Papillon,0.53318,True,,3449.0,https://twitter.com/dog_rates/status/798340744599797760,,1.1
798209839306514432,2016-11-14 17:03:50+00:00,Twitter for iPhone,Cooper,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,Pekinese,0.524583,True,10700.0,2630.0,https://twitter.com/dog_rates/status/798209839306514432,,1.3
797971864723324932,2016-11-14 01:18:12+00:00,Twitter for iPhone,,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,American Staffordshire Terrier,0.489845,True,11917.0,3195.0,https://twitter.com/dog_rates/status/797971864723324932,pupper,1.2
797545162159308800,2016-11-12 21:02:38+00:00,Twitter for iPhone,Cassie,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,Pembroke,0.954089,True,14926.0,5007.0,https://twitter.com/dog_rates/status/797545162159308800,,1.2
797236660651966464,2016-11-12 00:36:46+00:00,Twitter for iPhone,Pancake,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,Collie,0.767005,True,20478.0,6784.0,https://twitter.com/dog_rates/status/797236660651966464,,1.2
796865951799083009,2016-11-11 00:03:42+00:00,Twitter for iPhone,Tyr,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,Cardigan,0.8391290000000001,True,7890.0,1972.0,https://twitter.com/dog_rates/status/796865951799083009,,1.2
796759840936919040,2016-11-10 17:02:03+00:00,Twitter for iPhone,Romeo,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,American Staffordshire Terrier,0.463996,True,12155.0,3136.0,https://twitter.com/dog_rates/status/796759840936919040,,1.1
796484825502875648,2016-11-09 22:49:15+00:00,Twitter for iPhone,,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,Cocker Spaniel,0.116924,True,7773.0,1813.0,https://twitter.com/dog_rates/status/796484825502875648,doggo,1.2
796387464403357696,2016-11-09 16:22:22+00:00,Twitter for iPhone,Snicku,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,Pekinese,0.461164,True,11291.0,4278.0,https://twitter.com/dog_rates/status/796387464403357696,,1.2
796177847564038144,2016-11-09 02:29:25+00:00,Twitter for iPhone,Ruby,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,Golden Retriever,0.600276,True,,14711.0,https://twitter.com/dog_rates/status/796177847564038144,,1.1
796149749086875649,2016-11-09 00:37:46+00:00,Twitter for iPhone,Ruby,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,Golden Retriever,0.600276,True,33111.0,14711.0,https://twitter.com/dog_rates/status/796149749086875649,,1.1
796116448414461957,2016-11-08 22:25:27+00:00,Twitter for iPhone,,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,Cardigan,0.700182,True,9343.0,2482.0,https://twitter.com/dog_rates/status/796116448414461957,,1.1
796080075804475393,2016-11-08 20:00:55+00:00,Twitter for iPhone,Yogi,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,Chow,0.973846,True,8678.0,2382.0,https://twitter.com/dog_rates/status/796080075804475393,,1.2
796031486298386433,2016-11-08 16:47:50+00:00,Twitter for iPhone,Daisy,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,Golden Retriever,0.893775,True,11093.0,3828.0,https://twitter.com/dog_rates/status/796031486298386433,,1.3
795464331001561088,2016-11-07 03:14:10+00:00,Twitter for iPhone,,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,Golden Retriever,0.193082,True,50985.0,24380.0,https://twitter.com/dog_rates/status/795464331001561088,doggo,1.3
795400264262053889,2016-11-06 22:59:35+00:00,Twitter for iPhone,Brody,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,Golden Retriever,0.925494,True,10331.0,2962.0,https://twitter.com/dog_rates/status/795400264262053889,,1.2
795076730285391872,2016-11-06 01:33:58+00:00,Twitter for iPhone,Bailey,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,Gas Pump,0.676439,False,16627.0,5587.0,https://twitter.com/dog_rates/status/795076730285391872,,1.1
794983741416415232,2016-11-05 19:24:28+00:00,Twitter for iPhone,Rizzy,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,Schipperke,0.363272,True,,3471.0,https://twitter.com/dog_rates/status/794983741416415232,,1.2
794926597468000259,2016-11-05 15:37:24+00:00,Twitter for iPhone,Mack,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,Teddy,0.569566,False,10533.0,2377.0,https://twitter.com/dog_rates/status/794926597468000259,,1.2
794355576146903043,2016-11-04 01:48:22+00:00,Twitter for iPhone,Butter,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,Cocker Spaniel,0.500509,True,,10615.0,https://twitter.com/dog_rates/status/794355576146903043,,1.2
794332329137291264,2016-11-04 00:15:59+00:00,Twitter for iPhone,Nimbus,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Samoyed,0.988307,True,9828.0,2745.0,https://twitter.com/dog_rates/status/794332329137291264,,1.2
794205286408003585,2016-11-03 15:51:10+00:00,Twitter for iPhone,Laika,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,Pedestal,0.66266,False,9454.0,3407.0,https://twitter.com/dog_rates/status/794205286408003585,pupper,1.4
793962221541933056,2016-11-02 23:45:19+00:00,Twitter for iPhone,Maximus,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador Retriever,0.8616510000000001,True,17266.0,5034.0,https://twitter.com/dog_rates/status/793962221541933056,,1.2
793845145112371200,2016-11-02 16:00:06+00:00,Twitter for iPhone,Clark,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Old English Sheepdog,0.7652770000000001,True,9468.0,1923.0,https://twitter.com/dog_rates/status/793845145112371200,,1.3
793614319594401792,2016-11-02 00:42:53+00:00,Twitter for iPhone,,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,Golden Retriever,0.705092,True,,3227.0,https://twitter.com/dog_rates/status/793614319594401792,,1.3
793601777308463104,2016-11-01 23:53:02+00:00,Twitter for iPhone,Dobby,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,Miniature Pinscher,0.538981,True,8186.0,1676.0,https://twitter.com/dog_rates/status/793601777308463104,,1.2
793500921481273345,2016-11-01 17:12:16+00:00,Twitter for iPhone,Fiona,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,Golden Retriever,0.326122,True,10951.0,2445.0,https://twitter.com/dog_rates/status/793500921481273345,,1.2
793286476301799424,2016-11-01 03:00:09+00:00,Twitter for iPhone,Moreton,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,Afghan Hound,0.274637,True,25244.0,9436.0,https://twitter.com/dog_rates/status/793286476301799424,,1.3
793271401113350145,2016-11-01 02:00:14+00:00,Twitter for iPhone,Dave,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,Siberian Husky,0.231695,True,8930.0,2460.0,https://twitter.com/dog_rates/status/793271401113350145,,1.2
793256262322548741,2016-11-01 01:00:05+00:00,Twitter for iPhone,,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,Basset,0.207622,True,20511.0,8591.0,https://twitter.com/dog_rates/status/793256262322548741,,1.2
793241302385262592,2016-11-01 00:00:38+00:00,Twitter for iPhone,Tucker,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,Golden Retriever,0.559308,True,10787.0,3384.0,https://twitter.com/dog_rates/status/793241302385262592,,1.3
793226087023144960,2016-10-31 23:00:11+00:00,Twitter for iPhone,Juno,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,Wire-Haired Fox Terrier,0.456047,True,10100.0,2946.0,https://twitter.com/dog_rates/status/793226087023144960,,1.1
793210959003287553,2016-10-31 22:00:04+00:00,Twitter for iPhone,Maude,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,Doormat,0.874431,False,9154.0,2877.0,https://twitter.com/dog_rates/status/793210959003287553,,1.0
793195938047070209,2016-10-31 21:00:23+00:00,Twitter for iPhone,Lily,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,Labrador Retriever,0.654762,True,15697.0,5800.0,https://twitter.com/dog_rates/status/793195938047070209,puppo,1.2
793180763617361921,2016-10-31 20:00:05+00:00,Twitter for iPhone,Newt,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,Lakeland Terrier,0.266824,True,7119.0,2065.0,https://twitter.com/dog_rates/status/793180763617361921,,1.1
793165685325201412,2016-10-31 19:00:10+00:00,Twitter for iPhone,Benji,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,Golden Retriever,0.946224,True,9677.0,2863.0,https://twitter.com/dog_rates/status/793165685325201412,,1.2
793150605191548928,2016-10-31 18:00:14+00:00,Twitter for iPhone,Nida,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian Greyhound,0.193869,True,6343.0,1744.0,https://twitter.com/dog_rates/status/793150605191548928,,1.1
793135492858580992,2016-10-31 17:00:11+00:00,Twitter for iPhone,,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1,Bakery,0.737041,False,6616.0,2561.0,https://twitter.com/dog_rates/status/793135492858580992,,1.3
